Region,1,,1000,,1500,,1600,,1700,,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Turkmenistan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,826",,,,,,,,,,,,,,,,,"3,636","3,384","2,813","2,792","2,259","2,057","2,161","1,889","1,994","2,289","2,395","2,460","2,472","2,609","2,959","3,303","3,636","4,012","4,383"
Ukraine ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,924",,,,,,,,,,,,,,,,,"6,027","5,491","4,934","4,232","3,279","2,901","2,633","2,576","2,549","2,567","2,745","3,029","3,216","3,547","4,007","4,145","4,480","4,868","5,003"
Uzbekistan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,097",,,,,,,,,,,,,,,,,"4,260","4,133","3,580","3,416","3,170","3,079","3,070","3,172","3,259","3,352","3,439","3,547","3,650","3,767","4,014","4,251","4,516","4,895","5,284"
Total Former USSR ,400,,400,,499,,552,,610,,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,237",,,,,,,,,,,,,"1,488",,,,,,,,,,,,,,,"1,370","1,386","1,448","1,462","1,439","1,493","1,630","1,864","1,991","2,156","2,150","2,237","2,144",,,,,,"1,913","2,126","2,402","2,623","2,841","2,806","2,937","3,013","3,106","3,313","3,566","3,576","3,777","3,669","3,945","4,098","4,140","3,985","4,439","4,634","4,804","4,963","5,202","5,225","5,575","5,667","5,643","6,059","6,176","6,135","6,363","6,454","6,559","6,472","6,427","6,433","6,536","6,687","6,709","6,708","6,923","6,952","7,043","7,112","6,894","6,423","5,473","4,931","4,252","4,029","3,915","3,998","3,911","4,102","4,460","4,750","5,020","5,420","5,889","6,315","6,873","7,490","7,904"
8 Latin American countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,311",,,,,,,,,,,,,,,,,,,,"2,152",,,,,,,,,,"2,756","2,880","2,717","2,992","3,191","3,479","3,518","3,459","3,657","3,699","3,822","3,746","3,904","3,797","3,302","3,244","3,091","2,790","3,248","3,307","3,473","3,471","3,636","3,898","4,055","3,919","3,994","4,156","4,291","4,367","4,080","3,712","3,522","3,621","3,845","3,950","3,912","4,125","4,072","4,148","4,161","4,304","4,284","4,182","4,579","4,356","4,665","5,089","5,252","5,047","4,987","5,073","4,717","4,874","4,980","5,237","5,285","5,461","5,698","5,241","5,559","5,862","5,677","5,455","5,926","6,371","6,321","6,399","6,578","7,037","7,302","7,530","7,635","7,962","8,334","8,122","7,965","8,304","7,807","8,227","8,206","7,607","7,246","7,387","7,426","6,835","7,224","7,298","7,054","6,520","6,433","6,977","7,495","7,828","8,371","8,013","8,270","8,828","9,155","8,746","8,581","8,124","7,181","7,744","8,353","9,019","9,679","10,407","10,995"
Brazil ,,,,,400,,428,,459,,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686,,,,,,,,,,,,,,,,,,,,713,717,721,724,728,732,736,740,744,748,752,756,760,764,768,773,777,781,785,789,794,773,730,622,621,783,710,699,717,703,678,730,715,714,713,718,770,755,734,776,769,836,809,811,780,798,804,842,808,895,963,963,"1,009","1,046","1,024","1,007","1,008","1,060","1,158","1,137","1,048","1,004","1,018","1,076","1,142","1,150","1,235","1,250","1,276","1,263","1,250","1,307","1,229","1,368","1,386","1,390","1,501","1,518","1,596","1,659","1,672","1,702","1,752","1,784","1,848","1,926","1,896","1,994","2,111","2,221","2,335","2,437","2,511","2,463","2,472","2,448","2,527","2,554","2,704","2,860","3,057","3,278","3,538","3,880","4,081","4,187","4,470","4,565","4,678","4,890","5,195","4,850","4,763","4,498","4,643","4,914","5,202","5,270","5,155","5,224","4,920","4,891","4,800","4,937","5,162","5,296","5,366","5,485","5,414","5,377","5,532","5,525","5,552","5,536","5,772","5,878","6,034","6,196","6,429"
Chile ,,,,,,,,,,,694,663,667,664,648,667,672,675,670,674,664,663,671,669,683,698,693,710,713,714,751,752,761,775,778,793,811,820,845,895,932,948,966,936,953,987,988,"1,011","1,045","1,068","1,094","1,083","1,069","1,098","1,145","1,172","1,186","1,128","1,172","1,276","1,290","1,274","1,349","1,417","1,337","1,426","1,390","1,325","1,385","1,572","1,740","1,775","1,895","1,879","1,869","1,788","1,837","1,938","1,836","1,858","1,966","2,099","2,030","2,103","2,042","2,158","2,143","2,070","2,292","2,279","2,194","2,223","2,293","2,139","2,287","2,259","2,408","2,507","2,743","2,726","3,000","2,887","2,968","2,988","2,497","2,389","2,895","2,923","2,926","2,480","2,768","2,370","2,426","2,885","3,062","3,152","2,850","2,760","3,332","3,455","2,859","2,218","1,844","2,236","2,655","2,761","2,847","3,181","3,161","3,169","3,236","3,141","3,226","3,256","3,256","3,471","3,699","3,240","3,712","3,569","3,670","3,731","3,893","4,112","3,907","3,975","3,957","4,264","4,392","4,042","4,270","4,366","4,465","4,639","4,638","4,577","4,984","5,046","5,128","5,220","5,231","5,597","5,429","5,034","4,992","4,273","4,347","4,700","5,011","5,345","5,680","5,932","5,035","4,810","5,011","5,030","5,227","5,480","5,780","6,283","6,401","6,795","7,505","7,905","8,399","8,973","9,505","9,997","10,186","9,984","10,309","10,535","10,646","10,942","11,479","12,001","12,432","12,894","13,185"
Colombia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973,"1,022","1,020","1,030","1,039","1,053","1,103","1,101","1,096","1,131","1,162","1,201","1,236","1,236","1,163","1,129","1,222","1,292","1,252","1,253","1,255","1,255","1,255","1,255","1,255","1,255","1,340","1,424","1,490","1,505","1,474","1,448","1,511","1,577","1,526","1,677","1,744","1,751","1,843","1,905","1,895","1,877","1,832","1,792","1,863","1,899","2,017","2,042","2,050","2,107","2,153","2,150","2,214","2,277","2,358","2,373","2,391","2,400","2,383","2,473","2,497","2,540","2,594","2,597","2,675","2,689","2,750","2,784","2,874","2,976","3,094","3,194","3,355","3,499","3,618","3,621","3,713","3,793","4,042","4,177","4,257","4,255","4,202","4,175","4,229","4,272","4,436","4,577","4,669","4,726","4,826","4,806","4,893","5,011","5,223","5,400","5,410","5,392","5,333","5,025","5,079","5,069","5,084","5,234","5,396","5,618","5,917","6,270","6,330"
Mexico ,400,,400,,425,,454,,568,,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,,,,,,,,,,,,,,,,,,,,"1,011",,,,,"1,132",,,,,"1,366","1,466","1,348","1,483","1,492","1,630","1,594","1,669","1,649","1,680","1,694","1,707","1,718","1,732","1,744","1,757","1,770","1,783","1,796","1,810","1,823","1,836","1,850","1,884","1,825","1,908","1,991","1,875","1,857","1,757","1,618","1,643","1,373","1,501","1,574","1,660","1,768","1,796","1,794","1,858","1,852","1,949","2,032","2,051","2,159","2,134","2,211","2,221","2,248","2,304","2,365","2,477","2,504","2,439","2,605","2,742","2,843","2,965","3,025","3,016","3,155","3,172","3,211","3,343","3,594","3,702","3,813","3,922","4,073","4,185","4,320","4,365","4,602","4,853","5,013","5,158","5,244","5,293","5,595","5,968","6,320","6,717","6,514","6,088","6,162","6,194","5,834","5,818","5,771","5,899","6,085","6,226","6,333","6,339","6,504","6,001","6,209","6,525","6,753","6,915","7,275","7,177","7,145","7,159","7,357","7,511","7,795","7,972","7,979"
Peru ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,602,633,659,686,727,757,798,815,864,921,966,972,976,981,989,"1,012","1,032","1,013","1,087","1,185","1,213","1,205","1,230","1,226","1,257","1,345","1,415","1,524","1,540","1,670","1,674","1,754","1,908","1,663","1,504","1,423","1,558","1,740","1,873","1,931","1,926","1,925","1,905","1,911","1,880","1,807","1,804","1,926","1,964","2,005","2,027","2,059","2,177","2,308","2,426","2,487","2,579","2,583","2,703","2,751","2,810","2,743","2,682","2,969","3,142","3,281","3,334","3,465","3,594","3,788","3,831","3,685","3,676","3,854","3,916","3,930","4,023","4,119","4,326","4,271","4,157","4,049","4,181","4,263","4,342","4,247","3,594","3,676","3,666","3,946","4,192","3,766","3,237","3,008","3,020","2,931","3,034","3,377","3,595","3,608","3,848","3,787","3,760","3,817","3,767","3,894","3,992","4,132","4,352","4,625","4,970","5,388"
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,181","2,178","2,632","2,601","2,315","1,942","2,105","2,123","2,247","1,949","2,082","1,932","2,080","2,397","2,324","2,569","2,608","2,267","2,718","2,415","2,147","2,290","2,294","2,437","2,657","2,568","2,644","2,493","2,250","2,261","2,219","2,233","2,572","2,615","2,640","2,334","2,533","2,757","2,973","2,957","3,136","2,957","3,508","3,310","2,654","2,470","2,508","2,717","2,828","3,135","2,674","2,751","3,078","3,170","3,397","3,188","3,398","3,797","3,906","3,847","4,301","3,500","3,196","2,750","3,221","3,356","3,459","3,462","3,676","3,692","3,661","3,682","3,338","3,331","3,705","3,764","4,083","4,313","4,405","4,504","4,659","4,955","4,957","5,139","5,391","5,352","5,360","5,333","5,402","4,860","4,960","5,036","4,858","4,820","4,858","4,860","4,974","4,721","4,747","4,991","5,184","5,130","4,945","4,974","5,123","5,417","5,602","5,629","5,888","6,215","6,555","6,873","5,972","5,583","5,487","5,560","6,015","6,453","6,413","6,454","6,465","6,607","7,047","7,215","7,564","7,357","7,670","7,993","8,304","8,025","7,873","7,562","6,690","6,799","7,558","8,013","8,529","9,129","9,893"
Venezuela,,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,797,856,913,876,861,799,793,841,865,886,937,962,"1,104",956,980,921,"1,069","1,057",983,"1,173","1,214","1,241","1,420","1,630","2,081","2,487","2,761","3,057","3,426","3,444","2,754","2,613","2,831","2,995","3,181","3,449","3,896","4,144","4,305","4,045","3,903","3,347","3,575","4,309","5,102","5,948","6,894","7,394","7,544","7,462","7,663","7,992","7,956","8,417","8,750","9,124","10,058","9,816","9,997","9,646","9,002","9,058","9,134","9,562","9,841","9,677","9,922","10,249","10,262","10,672","10,446","10,245","10,625","10,507","10,472","10,929","11,251","11,164","10,920","10,139","9,841","9,356","8,745","8,623","8,521","8,725","8,805","9,080","8,094","8,313","8,970","9,382","9,143","8,624","8,953","8,750","9,160","8,986","8,300","8,433","8,590","7,717","7,013","8,176","8,888","9,627","10,263","10,596"
Total 8 Latin American countries,,,,,,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,206","1,272","1,237","1,300","1,333","1,400","1,434","1,457","1,488","1,522","1,562","1,582","1,617","1,618","1,498","1,493","1,518","1,515","1,558","1,581","1,644","1,631","1,692","1,789","1,822","1,837","1,887","1,929","2,039","2,053","1,913","1,762","1,657","1,752","1,866","1,937","2,013","2,086","2,108","2,136","2,122","2,168","2,116","2,166","2,294","2,304","2,465","2,550","2,656","2,682","2,696","2,765","2,774","2,814","2,909","3,026","3,060","3,203","3,283","3,259","3,387","3,457","3,489","3,485","3,629","3,709","3,785","3,843","3,974","4,127","4,309","4,451","4,620","4,874","5,043","5,085","5,240","5,357","5,453","5,694","5,891","5,781","5,585","5,303","5,396","5,461","5,588","5,665","5,591","5,541","5,461","5,583","5,672","5,781","5,996","5,966","6,079","6,309","6,352","6,258","6,418","6,360","6,237","6,273","6,585","6,819","7,114","7,398","7,614"
15 Latin American countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,690","1,700","1,710","1,727","1,743","1,919","2,013","2,031","1,800","1,799","1,853","1,706","1,614","1,616","1,575","1,606","1,603","1,654","1,720","1,762","1,806","1,891","1,962","2,079","2,120","2,176","2,204","2,260","2,357","2,418","2,516","2,647","2,691","2,715","2,652","2,572","2,547","2,394","2,249","2,234","2,181","2,074","2,089","2,124","2,138","2,197","2,262","2,246","2,287","2,344","2,401","2,453","2,522","2,598","2,554","2,561","2,551","2,559","2,575","2,630","2,692","2,767","2,841","2,959"
Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,624","1,553","1,691","1,527","1,709","1,665","1,802","1,636","1,685","1,582","1,626","1,575","1,421","1,660","1,437","1,527","1,600","1,802","1,876","1,867","1,763","1,943","1,688","1,659","1,459","1,614","1,759","2,036","2,095","2,123","1,963","1,951","2,114","2,353","2,289","2,460","2,301","2,406","2,605","2,598","2,715","2,723","2,785","2,919","2,961","3,127","3,258","3,349","3,497","3,622","3,754","3,889","4,118","4,319","4,430","4,396","4,506","4,769","4,870","4,959","4,911","4,681","4,235","4,230","4,432","4,340","4,446","4,530","4,561","4,698","4,747","4,736","4,957","5,129","5,237","5,242","5,186","5,372","5,718","6,144","6,174","6,135","6,213","6,503","6,680","6,969","7,473","7,868","8,032"
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,639","1,505","1,241",977,"1,038","1,196","1,371","1,573","1,779","1,358","1,411","1,208","1,599","1,321","1,442","1,631","1,776","1,893","2,121","1,842","1,958","2,046","2,176","2,207","1,900","1,957","2,005","2,145","2,406","2,363","2,067","2,052","2,050","2,046","2,032","2,009","1,988","2,051","2,248","2,080","2,021","1,917","2,037","2,096","2,245","2,324","2,404","2,439","2,520","2,650","2,695","2,644","2,847","2,890","2,945","3,022","3,049","3,028","2,982","3,010","2,991","2,957","2,590","2,216","1,848","1,877","1,932","2,091","2,152","2,170","2,307","2,422","2,482","2,510","2,595","2,736","3,032","3,388","3,625","3,764"
Dominican Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,027","1,117","1,172","1,123","1,150","1,183","1,260","1,296","1,320","1,284","1,302","1,232","1,394","1,437","1,484","1,259","1,384","1,387","1,349","1,453","1,561","1,680","1,837","2,005","2,067","2,111","2,198","2,250","2,248","2,289","2,372","2,413","2,400","2,450","2,403","2,292","2,310","2,432","2,397","2,647","2,471","2,443","2,551","2,557","2,623","2,695","2,840","3,025","3,193","3,392","3,639","3,711","3,815","3,746","3,737","4,022","4,026","4,303","4,464"
Ecuador ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,301","1,356","1,323","1,360","1,494","1,474","1,443","1,574","1,700","1,880","1,861","1,863","1,835","2,009","1,998","2,103","2,101","2,121","2,156","2,159","2,211","2,289","2,279","2,331","2,320","2,411","2,566","2,556","2,612","2,675","2,739","2,845","2,922","3,012","3,290","3,383","3,459","3,687","3,810","3,961","4,060","4,129","4,181","4,114","3,922","3,975","4,036","4,048","3,697","3,988","3,894","3,903","4,054","4,126","4,139","4,219","4,248","4,235","4,281","4,205","3,829","3,219","3,334","3,317","3,371","3,561","3,693","3,767","3,802","3,987"
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932,919,950,974,"1,017",925,"1,069",926,"1,055","1,041","1,045",924,823,922,940,"1,021",985,"1,065",977,"1,035","1,111","1,074","1,146","1,235","1,151","1,091","1,095","1,362","1,707","1,525","1,489","1,480","1,550","1,616","1,589","1,624","1,701","1,740","1,725","1,748","1,764","1,769","1,920","1,941","2,058","2,101","2,172","2,216","2,210","2,206","2,187","2,222","2,298","2,342","2,436","2,504","2,532","2,613","2,715","2,605","2,354","2,186","2,084","2,076","2,091","2,105","2,089","2,105","2,106","2,092","2,119","2,142","2,259","2,362","2,459","2,563","2,561","2,620","2,668","2,706","2,714","2,709","2,719","2,731","2,733","2,768","2,835","2,917","2,940"
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,272","1,382","1,291","1,405","1,504","1,460","1,460","1,539","1,557","1,720","1,776","1,620","1,380","1,358","1,512","1,712","2,305","2,206","2,224","2,457","2,742","2,825","2,800","1,835","1,741","1,732","2,002","1,975","1,988","2,111","2,085","2,047","2,024","2,032","2,004","1,989","2,100","2,148","2,177","2,211","2,193","2,216","2,223","2,360","2,393","2,447","2,530","2,581","2,751","2,821","2,919","3,012","3,160","3,297","3,426","3,412","3,579","3,767","3,862","3,951","4,005","3,925","3,703","3,504","3,431","3,320","3,222","3,198","3,191","3,227","3,240","3,270","3,374","3,451","3,499","3,582","3,603","3,670","3,781","3,854","3,927","3,948","3,959","3,982","4,036","4,086","4,212","4,381","4,461"
Haïti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,045","1,042","1,048","1,046","1,046","1,051","1,050","1,091","1,039","1,105","1,042","1,113","1,028","1,088","1,017","1,062",999,"1,073",983,941,931,907,870,886,896,919,969,995,"1,025","1,075","1,035","1,107","1,096","1,132","1,196","1,268","1,213","1,152","1,141","1,123","1,104","1,082","1,052","1,039","1,028","1,005",988,836,801,719,740,755,760,762,769,761,740,722,711,673,672,679,689,686
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,274","1,253","1,309","1,253","1,141","1,329","1,295","1,407","1,547","1,499","1,563","1,564","1,373","1,262","1,211","1,135","1,133","1,063","1,105","1,115","1,160","1,138","1,014","1,007","1,006","1,219","1,281","1,333","1,331","1,311","1,313","1,344","1,356","1,421","1,300","1,293","1,354","1,372","1,370","1,360","1,398","1,386","1,416","1,417","1,438","1,507","1,538","1,568","1,603","1,559","1,556","1,562","1,563","1,581","1,745","1,732","1,851","1,979","2,103","2,128","2,062","2,031","1,929","1,852","1,859","1,874","1,824","1,868","1,899","1,911","1,857","1,853","1,904","1,980","1,886","1,899","1,912","1,953","1,958","1,871","1,912","1,912","1,915","1,953","2,025","2,101","2,191","2,280","2,323"
Jamaica ,,,,,,,,,,,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,,,,,,,,,,,,,,,,,,,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,,,,,,,,,,,,,,,,,,,,,,,,,972,,,,970,"1,150",,,"1,649","1,512",,,"1,327","1,412","1,504","1,691","1,858","2,020","2,190","2,468","2,458","2,541","2,654","2,702","2,722","2,757","2,904","3,070","3,129","3,178","3,284","3,480","3,849","3,803","3,858","4,130","3,908","3,845","3,564","3,451","3,439","3,336","3,121","3,162","3,149","3,210","3,174","3,020","3,064","3,296","3,386","3,606","3,786","3,781","3,843","3,865","3,891","3,905","3,797","3,696","3,639","3,596","3,598","3,626","3,630","3,723","3,742","3,746","3,814","3,835","3,668"
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,264","1,313","1,183","1,266","1,321","1,459","1,249","1,255","1,590","1,750","1,415","1,304","1,174","1,456","1,303","1,288",997,"1,053","1,076","1,286","1,372","1,483","1,395","1,495","1,448","1,423","1,497","1,455","1,550","1,478","1,616","1,674","1,900","1,888","2,002","2,072","2,008","2,111","2,052","2,019","1,983","2,065","2,219","2,382","2,578","2,734","2,736","2,835","2,783","2,875","2,812","2,856","2,862","2,921","3,235","3,129","3,186","3,349","3,022","2,151","2,154","2,195","2,119","2,168","2,074","1,944","1,862","1,804","1,562","1,499","1,437","1,364","1,324","1,280","1,293","1,314","1,340","1,375","1,398","1,634","1,520","1,532","1,510","1,516","1,923","1,600","1,631","1,652","1,674"
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,113","2,155","2,200","2,024","2,031","1,916","1,851","1,901","1,969","1,993","2,055","2,108","2,270","2,241","2,322","2,391","2,574","2,710","2,882","2,920","3,085","3,219","3,388","3,531","3,699","3,814","4,010","4,109","4,248","4,230","4,196","4,162","4,097","4,419","4,510","5,082","5,186","5,362","5,292","5,164","5,295","5,360","5,383","4,455","4,352","4,466","4,773","5,064","5,230","5,288","5,286","5,309","5,433","5,543","5,618","5,655","5,587","5,615","5,731","5,870","5,942","6,099","6,410","6,675"
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,894","1,752","1,741","1,800","1,796","1,792","1,690","1,815","1,542","1,524","1,740","1,584","1,573","1,506","1,509","1,495","1,523","1,547","1,578","1,625","1,581","1,555","1,588","1,657","1,659","1,687","1,739","1,712","1,774","1,789","1,810","1,872","1,902","1,946","2,038","2,143","2,219","2,313","2,504","2,717","2,952","3,301","3,494","3,281","3,093","3,100","3,131","3,038","3,079","3,185","3,276","3,281","3,268","3,230","3,266","3,270","3,325","3,276","3,271","3,172","3,103","3,011","2,994","2,916","2,951","2,996","3,007","3,060","3,190","3,295"
Puerto Rico ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,144","2,205","2,341","2,471","2,561","2,649","2,840","2,968","3,002","3,239","3,421","3,677","3,881","4,201","4,401","4,719","4,993","5,264","5,463","5,840","6,349","6,642","6,930","7,302","7,247","6,946","7,093","7,422","7,819","8,164","8,183","8,195","7,848","7,797","8,283","8,373","8,974","9,330","9,850","10,246","10,539","10,706","11,123","11,542","11,913","12,341","12,606","12,914","13,251","13,738","14,113","14,333","14,330","14,488","14,656","14,985","15,297","15,314","15,074"
Trinidad and Tobago ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,674","3,894","3,941","3,954","3,914","4,316","5,059","5,344","5,609","5,743","6,251","6,371","6,514","6,718","6,801","7,030","7,234","7,327","7,684","7,897","8,244","8,272","8,628","8,685","9,053","9,118","9,847","10,296","11,319","11,649","12,380","12,734","11,776","10,654","11,092","10,459","9,957","9,366","8,907","8,764","8,853","9,126","8,997","8,882","9,255","9,642","10,025","10,352","10,866","11,632","12,220","12,769","13,209","15,160","16,412","17,327","19,854","20,801","21,314"
